,keyword,title,category,summary,date,href
93, AI ,За физически лица / SMS услуги и извлечения / SMS Известия,Страници,"   Контролирайте състоянието на сметката си чрез SMS известия до мобилния Ви телефон. Вече не е необходимо да посещавате банката или да се обаждате по телефона, за да сте информирани навреме за салдото и движенията по Вашата сметка. Ползвайки услугата на ЦКБ ""Контрол по сметката чрез SMS известия"", Вие имате богат избор: Избирате какви SMS-и желаете да получавате:  за салдо; за обороти; за постъплен...",NA,https://www.ccbank.bg/bg/fizicheski-lica/sms-uslugi-i-izvlechenija/sms-izvestija
94, AI ,За физически лица / Преводи и плащане на сметки / Абонамент периодични сметки,Страници,"...та се извършват автоматично всеки месец, без да е необходима Ваша намеса; Можете да поставите&nbsp;лимит на плащане&nbsp;– максимална сума, до която се извършва плащане; Получавате информация – чрез SMS или e-m<span class=""highlight"">ai</span>l, за постъпилите сметки, за извършените плащания, както и за отказаните плащания; Плащанията се извършват чрез дебитна или кредитна карта - с една единствена банкова карта може да плащате автоматично...",NA,https://www.ccbank.bg/bg/fizicheski-lica/prevodi-i-plashtane-na-smetki/abonament-periodichni-smetki
95, AI ,За физически лица / Банкови карти / Кредитни карти / Достъп до бизнес салоните на летищата,Страници,"   Списък на летищата по редовните линии на&nbsp;България Еър, на които има договорен бизнес салон за пътници на авиокомпанията, притежатели на VISA Platinum:  София (SOF) Амстердам (AMS) Aтина (ATH) Барселона (BCN) Франкфурт (FRA) Ларнака (LCA) Пафос (PFO) Лондон –летище Heathrow (LHR) Мадрид (MAD) Москва – летище Шереметьево (SVO) Рим – летище Fiumicino(FCO) Тел Авив (TLV) Виена(VIE) Цюрих (ZRH)  Безпл...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/kreditni-karti/dostyp-do-biznes-salonite-na-letishtata
96, AI ,Клон Кипър / За сигурността на картата ми и парите по нея,Страници,"...е, уверете се, че то е унищожено.Не позволявайте на търговеца дълго да задържа Вашата карта Плащания по Интернет: По никакъв повод не бива да въвеждате ПИН кода си в Интернет или да го посочвате в e-m<span class=""highlight"">ai</span>l. ПИН кодът се използва само за банкомати и ПОС устройства. Инциденти: Проверявайте често за наличието на Вашата карта и при липсата й се обадете в банкатапри промяна на адреса за кореспонденция, нез...",NA,https://www.ccbank.bg/bg/klon-kipyr/za-sigurnostta-na-kartata-mi-i-parite-po-neja
97, AI ,За ЦКБ / Международна дейност,Страници,        Международни плащания           Списък ностро сметки на ЦКБ АД           Спесимени                   02 юли/2021 ПРОСПЕКТ ЗА ДОПУСКАНЕ ДО ТЪРГОВИЯ НА РЕГУЛИРАН ПАЗАР НА ЕМИСИЯ ОБЛИГАЦИИ НА БЪЛГЕРИАН ЕЪРУЕЙЗ ГРУП ЕАД      01 юли/2021 Работно време на банкови представителства Бяла Слатина и Мездра на 02.07.2021 г.      25 юни/2021 Работно време на банково представителство The Mall на 27.06.202...,NA,https://www.ccbank.bg/bg/za-ckb/mejdunarodna-dejnost
98, AI ,Начало,Страници,"...               Разбери повече
                                        prev 1 / 1 next              Ипотечен кредит ДОМ ЗА ТЕБ           Кредит Доверие           Ко-брандирана кредитна карта ""CCB - BG <span class=""highlight"">Ai</span>r""        Услуга E-Secure за банкови карти        
                                            Валутни курсове
                                     виж всички       USD GBP EUR   Курс купува 1.76860 B...",NA,https://www.ccbank.bg/bg/nachalo
99, AI ,За физически лица / Преводи и плащане на сметки / Преводи и плащане на сметки през Интернет / Плащане в Интернет чрез epay.bg,Страници,"...  Регистрация за плащания на карти в ePay.bg  Необходимо е да имате регистрация за ePay.bg. Тя се извършва по следния начин:- Влезте на адрес: www.epay.bg и изберете ""Регистрация"";- Въведете Вашия e-m<span class=""highlight"">ai</span>l и изберете парола;- На посочения от Вас e-m<span class=""highlight"">ai</span>l ще получите инструкции как да продължите регистрацията; След като приключите регистрацията си като потребител на ePay.bg, можете да регистрирате картат...",NA,https://www.ccbank.bg/bg/fizicheski-lica/prevodi-i-plashtane-na-smetki/prevodi-i-plashtane-na-smetki-prez-internet/plashtane-v-internet-chrez-epay-bg
100, AI ,За фирми / Преводи и плащане на сметки / Преводи и плащане на сметки през Интернет / Плащане в Интернет чрез epay.bg,Страници,"...а. Регистрация за плащания на карти в ePay.bg  Необходимо е да имате регистрация за ePay.bg. Тя се извършва по следния начин:- Влезте на адрес: www.epay.bg и изберете ""Регистрация""- Въведете Вашия e-m<span class=""highlight"">ai</span>l и изберете парола- На посочения от Вас e-m<span class=""highlight"">ai</span>l ще получите инструкции как да продължите регистрацията След като приключите регистрацията си като потребител на ePay.bg, можете да регистрирате картата,...",NA,https://www.ccbank.bg/bg/firmi/prevodi-i-plashtane-na-smetki/prevodi-i-plashtane-na-smetki-prez-internet/plashtane-v-internet-chrez-epay-bg
101, AI ,За физически лица / Преводи и плащане на сметки / Превод от карта,Страници,"   Услугата Ви предоставя възможност след еднократно посещение в банката и регистрация, да захранвате сметките си в ЦКБ АД, посредством дебитни карти. Дебитни карти, които може да регистрирате за услугата Превод от карта:  всички дебитни карти, издадени от ЦКБ АД; дебитни карти, издадени от други банки* - УниКредит Булбанк, Райфайзенбанк, Пощенска банка, SG Експресбанк, ПИБ, ПроКредит банк, СИ Банк,...",NA,https://www.ccbank.bg/bg/fizicheski-lica/prevodi-i-plashtane-na-smetki/prevod-ot-karta
102, AI ,За физически лица / Преводи и плащане на сметки / Преводи и плащане на сметки през Интернет / Преводи в Интернет чрез epay.bg,Страници,"   Всеки картодържател, който се е регистрирал в системата&nbsp;ePay.bg, независимо от коя банка e издадена картата му, има възможност да нарежда банкови преводи през Интернет до размера на сумата, с която разполага в БОРИКА. Преводът се извършва от картовата сметка към левова сметка във всяка българска банка.Превод през ЦКБ могат да нареждат и картодържатели на други банки без да имат открита сметка в Ц...",NA,https://www.ccbank.bg/bg/fizicheski-lica/prevodi-i-plashtane-na-smetki/prevodi-i-plashtane-na-smetki-prez-internet/prevodi-v-internet-chrez-epay-bg
103, AI ,За физически лица / Преводи и плащане на сметки,Страници,        Вътрешнобанкови преводи           Междубанкови преводи в лева           Междубанкови валутни преводи           Преводи и плащане на сметки през Интернет           Плащане на сметки от банкомат           Вноски по карти и кредити от банкомат           Абонамент периодични сметки           Автоматични преводи Push &amp; Pull           Автоматични фиксирани преводи           Western Union          ...,NA,https://www.ccbank.bg/bg/fizicheski-lica/prevodi-i-plashtane-na-smetki
104, AI ,За физически лица / Преводи и плащане на сметки / Преводи и плащане на сметки през Интернет,Страници,"   Преводи в Интернет чрез Интернет банкиране Спестявате не само време, но и средства, защото преводите са с по-ниски такси, в сравнение с таксите, наредени от банков офис. Преводи в Интернет чрез epay.bg За да се регистрирате в системата ePay.bg, трябва да имате дебитна или кредитна карта на ЦКБ. Така ще имате възможност да нареждате банкови преводи през Интернет с банкова карта до размера на сумат...",NA,https://www.ccbank.bg/bg/fizicheski-lica/prevodi-i-plashtane-na-smetki/prevodi-i-plashtane-na-smetki-prez-internet
105, AI ,За физически лица / Самолетни билети,Страници,"...трална Кооперативна Банка в цялата страна, където може да избереш и платиш своя самолетен билет, издаден от авиокомпания България Еър. ПЪТУВАЙ С ДВОЙНО ПОВЕЧЕ БАГАЖ С КРЕДИТНА КАРТА VISA CCB-BULGARIA <span class=""highlight"">AI</span>R И КЛУБНА КАРТА CCB CLUB!  2 X 23 KG**Важи само за полети с опериращ превозвач България Еър Повече информация за международната кредитна карта&nbsp;Visa CCB-Bulgaria <span class=""highlight"">Ai</span>r&nbsp;и&nbsp;клубна карта CCB Club&nbsp;може да по...",NA,https://www.ccbank.bg/bg/fizicheski-lica/samoletni-bileti
106, ИИ ,CCB Lite,Продукти,"...ичност по банкови карти;


получавате справки и извлечения, както и информация за валутните курсове, падежи по депозити, състояние на кредити и др.;


За да извършвате вход в CCB Lite и активни операц<span class=""highlight"">ии</span> е необходимо да разполагате с валиден български GSM номер и да&nbsp;го регистрирате с&nbsp;еднократно посещение в&nbsp;офис на Банката.
Вход в CCB Lite    лимити   Лимит за преводи между собствени сметки до левоват...",NA,https://www.ccbank.bg/bg/za-fizicheski-lica/internet-banka/ccb-lite
107, ИИ ,CCB Mobile,Продукти,"...
извършвате незабавни преводи Blink -&nbsp;най-бързите междубанкови преводи в национална валута по всяко време на годината - 24/7, 365 дни в годината;
извършвате биометрична автентикация на онлайн транзакц<span class=""highlight"">ии</span> с карти - най-сигурният метод за потвърждаване на покупки в интернет чрез пръстов отпечатък или лицево разпознаване;
възможност за потвърждаване на преводи с биометрични данни&nbsp;– пръстов отпечатък или...",NA,https://www.ccbank.bg/bg/za-fizicheski-lica/internet-banka/ccb-mobile
108, ИИ ,CCB Mobile,Продукти,"...
извършвате незабавни преводи Blink -&nbsp;най-бързите междубанкови преводи в национална валута по всяко време на годината - 24/7, 365 дни в годината;
извършвате биометрична автентикация на онлайн транзакц<span class=""highlight"">ии</span> с карти - най-сигурният метод за потвърждаване на покупки в интернет чрез пръстов отпечатък или лицево разпознаване;
възможност за потвърждаване на преводи с биометрични данни&nbsp;– пръстов отпечатък или...",NA,https://www.ccbank.bg/bg/firmi/internet-banka/ccb-mobile
109, ИИ ,CCB Online,Продукти,"... валута по всяко време на годината - 24/7, 365 дни в годината;

извършвате левови и валутни плащания в страната и чужбина;


извършвате спешни междубанкови левови плащания чрез системата РИНГС;


иниц<span class=""highlight"">ии</span>рате искане за директен дебит;


извършвате покупко-продажба на валута;

извършвате&nbsp;едноредови и многоредови&nbsp;преводи към бюджет;

нареждате и получавате преводи тип Western Union;


обработвате файлов...",NA,https://www.ccbank.bg/bg/za-fizicheski-lica/internet-banka/ccb-online
110, ИИ ,CCB Online,Продукти,"...алифициран електронен подпис /КЕП/.
Чрез&nbsp;CCB Online Вие можете да:

извършвате левови и валутни плащания в страната и чужбина;
извършвате спешни междубанкови левови плащания чрез системата РИНГС;
иниц<span class=""highlight"">ии</span>рате искане за директен дебит;
извършвате покупко-продажба на валута;
извършвате&nbsp;едноредови и многоредови&nbsp;преводи към бюджет;
обработвате файлове за масови плащания и заплати;
договаряте валутни курсо...",NA,https://www.ccbank.bg/bg/firmi/internet-banka/ccb-online
111, ИИ ,"Ethoca - удобен начин за проследяване на извършените транзакц<span class=""highlight"">ии</span> ",Продукти," Ethoca - сигурен, дизайнерски и удобен начин за проследяване на извършените транзакц<span class=""highlight"">ии</span>

Клиентите на ЦКБ АД, които ползват Mastercard и&nbsp;VISA дебитни и кредитни карти за своите ежедневни нужди ще открият, че Ethoca е сигурен, дизайнерски и удобен начин за проследяване на извършените транзакц<span class=""highlight"">ии</span> и ще се възползват от следните предимства:

Покупките, извършени в магазини и в интернет дава на картодържа...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/oshte-za-bankovite-karti/ethoca-udoben-nachin-za-prosledjavane-na-izvyrshenite-tranzakcii
112, ИИ ,Gold Debit Mastercard,Продукти," Gold Debit MasterCard е дебитна карта от висок клас, която носи редица преференц<span class=""highlight"">ии</span>. Картата е специално предназначена за притежателите на сребърна клубна карта CCB Club
  

Уважаеми клиенти,
Считано от 20.05.2021 година, Централна Кооперативна Банка преустановява издаването на&nbsp;Gold Debit MasterCard. Изтичащите карти ще бъдат подновявани с по-висок клас&nbsp;World Debit MasterCard, които Ви носят още пов...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/premium-karti/gold-debit-mastercard
113, ИИ ,Mastercard  Business и Visa Business,Продукти," За Mastercard/Visa Business:

Гратисен период – до 45 дни за всички транзакц<span class=""highlight"">ии</span> с картата;
Изгоден лихвен процент извън гратисния период - 15%* годишно в лева, евро и щатски долари;
Годишна такса от 50 лева;
Без такса за издаване;
Без такси за покупки - както в търговските обекти в България и чужбина, така и в интернет;
Безплатен SMS всеки месец - с информация за задълженията по картата;
Безплатна з...",NA,https://www.ccbank.bg/bg/firmi/bankovi-karti/kreditni-karti/mastercard-business-i-visa-business
114, ИИ ,Mastercard Gold,Продукти," &nbsp;Вашата Mastercard Gold Ви предлагат изгодни финансови условия:

Изключително дълъг гратисен период – до 60 дни&nbsp;за всички транзакц<span class=""highlight"">ии</span> с картата;
Изгоден лихвен процент извън гратисния период - 12%* годишно в лева, евро и щатски долари;
Годишна такса от 90 лева;
Без такса за издаване;
Без такси за покупки&nbsp; - както в търговските обекти в България и чужбина, така и в интернет;
Безплатен SMS всеки месец...",NA,https://www.ccbank.bg/bg/firmi/bankovi-karti/kreditni-karti/mastercard-gold
115, ИИ ,Mastercard Gold ,Продукти,"...лнителни предимства, валидни само за картодържатели на премиум карти.  &nbsp;Вашата Mastercard Gold Ви предлага изгодни финансови условия:

Изключително дълъг гратисен период – до 60 дни&nbsp;за всички транзакц<span class=""highlight"">ии</span> с картата;
Изгоден лихвен процент извън гратисния период - 12%* годишно в лева, евро и щатски долари;
Годишна такса от 90 лева;
Без такса за издаване;
Без такси за покупки&nbsp; - както в търговските обек...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/premium-karti/mastercard-gold
116, ИИ ,Mastercard Standard и Visa Classic,Продукти,"...едит при изгодни условия по всяко време и навсякъде по света.
Картата Ви осигурява защитен достъп до Вашите средства и с нея може &nbsp;да се възползвате от:

Гратисен период – до 45 дни за всички транзакц<span class=""highlight"">ии</span> с картата (теглене, плащане и парични преводи);
Изгоден лихвен процент извън гратисния период - 15%* годишно в лева, евро и щатски долари;
Годишна такса от 40 лева;
Без такса за издаване;
Без такси з...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/kreditni-karti/mastercard-standard-i-visa-classic
117, ИИ ,Mastercard® Въглероден Калкулатор ,Продукти,"...ercard® внедрява първа на българския банков пазар иновативното дигитално решение Mastercard® Въглероден Калкулатор, с който ще имате възможност да измервате и управлявате отпечатъка на въглеродни емис<span class=""highlight"">ии</span>, които са направени за производството на закупените видове стоки и услуги с Вашата дебитна или кредитна карта Mastercard и VISA. &nbsp;
Mastercard®, в сътрудничество с шведската финтех компания Doconomy, ...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/mastercard-vygleroden-kalkulator
118, ИИ ,Visa Debit и Debit Mastercard ,Продукти,"...ПОС устройството и плащането ще стане изключително бързо и сигурно. Безконтактните плащания са много удобни, когато бързате и правите покупка за малка сума или не искате да чакате ресто. Тези транзакц<span class=""highlight"">ии</span> също са без такса и са със същото високо ниво на сигурност, както плащанията чрез чипа на картата. За безконтактни плащания, търсете логото:

Научете още за предимствата на безконтактните плащания
Та...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/debitni-karti/visa-debit-i-debit-mastercard
119, ИИ ,Visa Gold CCB-Bulgaria Air,Продукти,"...артата Ви до 10-то число на месеца след месеца на покупката.
Вашата Visa Gold CCB-Bulgaria Air Ви предлага изгодни финансови условия:

Изключително дълъг гратисен период – до 60 дни&nbsp;за всички транзакц<span class=""highlight"">ии</span> с картата;
Изгоден лихвен процент извън гратисния период - 12%* годишно в лева, евро и щатски долари;
Годишна такса от 90 лева;
Без такса за издаване;
Без такси за покупки&nbsp; - както в търговските обек...",NA,https://www.ccbank.bg/bg/firmi/bankovi-karti/kreditni-karti/visa-gold-ccb-bulgaria-air
120, ИИ ,World Debit Mastercard,Продукти,"...артата World Debit Mastercard® от Централна Кооперативна Банка е символ на престиж, удобство и постигнати професионални успехи. Тя умело съчетава сигурност, специално отношение и допълнителни привилег<span class=""highlight"">ии</span> навсякъде по света. World Debit Mastercard® е винаги до Вас и Ви осигурява спокойствие, комфорт и преференц<span class=""highlight"">ии</span>, на които да се насладите по време на Вашата почивка, бизнес пътуване и динамично ежеднев...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/premium-karti/world-debit-mastercard
121, ИИ ,World Mastercard,Продукти," Успехът винаги е следвал сполучливата комбинация. С най-високо ниво на сигурност и защита, с много допълнителни привилег<span class=""highlight"">ии</span> и предимства, кредитната карта World Mastercard® от Централна Кооперативна Банка Ви осигурява персонално и преференциално обслужване навсякъде по света. Кредитната карта World Mastercard® е предназначена за най-значимите клиенти на Централна Кооперативна Банка. World Mastercard...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/premium-karti/world-mastercard
122, ИИ ,"Банкови гаранц<span class=""highlight"">ии</span>",Продукти,"...в случай че бенефициент по издадена гаранция посочи, че не са изпълнени определени договорни задължения.
„Централна кооперативна банка” АД предлага на своите клиенти и рамков договор за банкови гаранц<span class=""highlight"">ии</span>, в ч<span class=""highlight"">ии</span>то предварително договорени&nbsp;лимит и срокове, по нареждане на клиента,&nbsp; Банката издава множество различни гаранц<span class=""highlight"">ии</span> в зависимост от нуждите на бизнеса.&nbsp;
Видове банкови гаранц<span class=""highlight"">ии</span>, издавани от Банка...",NA,https://www.ccbank.bg/bg/firmi/firmeni-krediti/bankovi-garancii
123, ИИ ,БезБрой нови възможности за бизнеса ,Продукти,"...ания с карта. По-долу може да се запознаете с предимствата на това да заявите физически или онлайн ПОС терминал за плащания за Вашия бизнес и да научите как да започнете да приемате и картови трансакц<span class=""highlight"">ии</span> в обекта си или на своя интернет сайт.
Какви са предимствата?

Достъп до БезБрой нови клиенти;
Очаквано увеличение на оборота в дългосрочен план;
Такса до 1% върху плащането (важи само за плащания, н...",NA,https://www.ccbank.bg/bg/firmi/stanete-partnior-na-ckb/bez-broj-novi-vyzmojnosti-za-biznesa
124, ИИ ,Безконтактни дебитни карти Debit Mastercard Commercial и Visa Debit Commercial ,Продукти,"...ат да се използват в цял свят - за теглене от над 1 000 000 банкомата и за плащане в над 24 000 000 магазина, хотели, ресторанти и други търговски обекти навсякъде по света. Вижте лимитите за транзакц<span class=""highlight"">ии</span> тук.&nbsp;
С Вашата фирмена дебитна&nbsp;карта от Централна Кооперативна Банка ползвате отстъпка от цената при пазаруване при търговците, включени в CCB Bonus. Получавате отстъпка в момента на покупка в над 60...",NA,https://www.ccbank.bg/bg/firmi/bankovi-karti/debitni-karti/bezkontaktni-debitni-karti-debit-mastercard-commercial-i-visa-debit-commercial
125, ИИ ,Безконтактни плащания,Продукти,"... с банкова карта и е още едно допълнително предимство на банковата карта пред останалите методи за разплащане. Безконтактните плащания ти спестяват време и допринасят за по–приятни преживявания и емоц<span class=""highlight"">ии</span> при пазаруване.

Безконтактната карта е като всяка друга банкова карта, с изключение на това, че тя е снабдена с иновативна технология, позволяваща извършването на безконтактни плащания. В безконтакт...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/oshte-za-bankovite-karti/bezkontakti-plashtanija
126, ИИ ,Дебитни карти за деца,Продукти,"...на ЦКБ в размер на 0.10 лв.;
Изключително сигурни плащания в интернет с безплатната услуга E-secure;
Отстъпки в търговските обекти, включени в програмата CCB Bonus.

Картите са раздалени в две категор<span class=""highlight"">ии</span>:

Карти Fun - за деца на възраст от 10 до 14 годиниДецата на възраст от 10 до 14 години вече могат да имат своята първа банкова карта. Карти Fun могат да се използват за теглене на пари на банкомат. ...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/debitni-karti/debitni-karti-za-deca
127, ИИ ,Електронен подпис,Продукти,"...ифициран електронен подпис се издава от Инфонотари ЕАД.
Квалифицирания електронен подпис можете да&nbsp;използвате за персонална идентификация пред интернет приложения, при извършване на финансови транзакц<span class=""highlight"">ии</span>, защитена и криптирана комуникация, електронна кореспонденция, подписване на електронни документи и извършване на електронни изявления, дейности по автентификация и криптиране на данни.
Квалифицирани...",NA,https://www.ccbank.bg/bg/za-fizicheski-lica/internet-banka/elektronen-podpis
128, ИИ ,Електронен подпис,Продукти,"...ифициран електронен подпис се издава от Инфонотари ЕАД.
Квалифицирания електронен подпис можете да&nbsp;използвате за персонална идентификация пред интернет приложения, при извършване на финансови транзакц<span class=""highlight"">ии</span>, защитена и криптирана комуникация, електронна кореспонденция, подписване на електронни документи и извършване на електронни изявления, дейности по автентификация и криптиране на данни.
Квалифицирани...",NA,https://www.ccbank.bg/bg/firmi/internet-banka/elektronen-podpis
129, ИИ ,Инвестиционни кредити,Продукти,"...трайни активи, включително придобиване и/или строеж на недвижими имоти;
закупуване на машини, съоръжения и оборудване и други;
финансиране на инвестиционни проекти;
рефинансиране на извършени инвестиц<span class=""highlight"">ии</span>.

Изисква се осигуряване на собствено участие от минимум 20% от общия размер на разходите на инвестиционния проект без ДДС.
",NA,https://www.ccbank.bg/bg/firmi/firmeni-krediti/investicionni-krediti
130, ИИ ,Карти с промоционални условия,Продукти,"..., вижте как да дигитализирате картата си тук.
В кампанията участват мобилни плащания с новоиздадени дебитни и кредитни карти Visa и дигитализирани след 1 март 2024 г. В кампанията не участват трансакц<span class=""highlight"">ии</span>, представляващи теглене на пари в брой, както и трансакц<span class=""highlight"">ии</span>, извършени с физическата карта или плащания, извършени с карти, издадени преди старта на кампанията.
Научете пълните условия на кампанията т...",NA,https://www.ccbank.bg/bg/firmi/bankovi-karti/promocii/karti-s-promocionalni-uslovija
131, ИИ ,Ко-брандирана Visa Gold CCB-Bulgaria Air ,Продукти,"...артата Ви до 10-то число на месеца след месеца на покупката.
Вашата Visa Gold CCB-Bulgaria Air Ви предлага изгодни финансови условия:

Изключително дълъг гратисен период – до 60 дни&nbsp;за всички транзакц<span class=""highlight"">ии</span> с картата;
Изгоден лихвен процент извън гратисния период - 12%* годишно в лева, евро и щатски долари;
Годишна такса от 90 лева;
Без такса за издаване;
Без такси за покупки&nbsp; - както в търговските обек...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/premium-karti/ko-brandirana-visa-gold-ccb-bulgaria-air
132, ИИ ,Ко-брандирана карта “CCB-A1”,Продукти,"
	Централна Кооперативна Банка и&nbsp;А1 създадоха специална дебитна карта от висок клас за всички свои клиенти, ценящи сигурността и удобството, предоставяни от новите технолог<span class=""highlight"">ии</span>.

Предимства на безконтактната карта Debit Mastercard “CCB-А1”:

Изгодни финансови условия;
Без такса за издаване;
Без такса за покупки в страната и чужбина;
Възможност за избор на карта в лева, евро или щатски долари;
С картат...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/debitni-karti/kobrandirana-karta-a1
133, ИИ ,"Ко-брандирана кредитна карта ""CCB - BG Air""",Продукти,"... back по картата Ви до 10-то число на месеца след месеца на покупката.
Вашата Visa Classic CCB-Bulgaria Air Ви предлага изгодни финансови условия:

Дълъг гратисен период – до&nbsp;45 дни&nbsp;за всички транзакц<span class=""highlight"">ии</span> с картата;
Изгоден лихвен процент извън гратисния период - 15%* годишно в лева, евро и щатски долари;
Годишна такса от&nbsp;40 лева;
Без такса за издаване;
Без такси за покупки&nbsp; - както в търговските обек...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/kreditni-karti/ko-brandirana-kreditna-karta-ccb-bg-air
134, ИИ ,Кредит за пенсионери,Продукти,"...ката на ЦКБ за определяне на ОРЛП Пк по потребителски кредити.
&nbsp;    Обезпечение   Един поръчител кредит до 5 000 лева
 Двама поръчители кредит над 5 000 лева    Допълнителни кредитни продукти при пенс<span class=""highlight"">ии</span> над 250 лева.

Ако получавате пенсията си по разплащателна сметка в банката, Вие можете да ползвате изгоден овърдрафт
Можете да получите международна кредитна карта MasterCard или Visa, с която да па...",NA,https://www.ccbank.bg/bg/fizicheski-lica/potrebitelski-krediti/kredit-za-pensioneri
135, ИИ ,Кредити по европейски програми,Продукти,"...ами.
Изисква се осигуряване на собствено участие от минимум 20% от общия размер на разходите на проекта без ДДС.
Финансирането от Банката може да бъде под формата на целеви кредит и/или банкови гаранц<span class=""highlight"">ии</span>.
При получаване на безвъзмездната финансова помощ по програмата кредитополучателя извършва частично погасява на отпуснатия кредит с нея.
",NA,https://www.ccbank.bg/bg/firmi/firmeni-krediti/krediti-po-evropejski-programi
136, ИИ ,Международни плащания,Продукти,"...n Union” в 266 от своите клонове и офиси и чрез банковата платформа за интернет-банкиране.
ЦКБ предлага високо-качествени банкови услуги и експертиза в областта на търговското финансиране и при операц<span class=""highlight"">ии</span> свързани с международни документарни акредитиви, документарни инкаса и банкови гаранц<span class=""highlight"">ии</span>.
Актуален списък на банките-кореспонденти, при които ЦКБ поддържа ностро разплащателни сметки можете да видите ...",NA,https://www.ccbank.bg/bg/za-ckb/mejdunarodna-dejnost/mejdunarodni-plashtanija
137, ИИ ,НЕЗАБАВНИ ПЛАЩАНИЯ ПО МОБИЛЕН НОМЕР BLINK P2P,Продукти,"...- ""Настройки"" в мобилното приложение CCB Mobile чрез избор на сметка за получаване на незабавни преводи по мобилен номер Blink P2P от вид разплащателна, спестовна или сметка за основни платежни операц<span class=""highlight"">ии</span> в лева и мобилен номер. Към една сметка е възможно да се регистрира само един мобилен номер за получаване на преводи. Клиент може да има няколко регистрац<span class=""highlight"">ии</span> за услугата Blink P2P при наличие на повеч...",NA,https://www.ccbank.bg/bg/za-fizicheski-lica/internet-banka/nezabavni-pla-sht-ani-ja-po-mobilen-nomer-blink-p2p
138, ИИ ,Отключете бизнес успеха с Visa,Продукти,"...a България!
Издигнете бизнеса си на следващото ниво с Visa България! Нашият ключ за успех: ексклузивни търговски оферти, предназначени точно за МСП лидерите. Оптимизирайте разходите, ускорете трансакц<span class=""highlight"">ии</span>те и усъвършенствайте финансовия си контрол. Вашият успех е наш приоритет - открийте как да го постигнете сега!&nbsp;
Corporate Offers | Visa (visabg.com)
Visa Business Hub | Visa (visabg.com) ",NA,https://www.ccbank.bg/bg/firmi/bankovi-karti/promocii/visa-biznes-hyb
139, ИИ ,Пакет Commercial,Продукти,"...но зададени контрагенти;
Извършвате експресни междубанкови плащания в лева чрез системата РИНГС;
Извършвате действия по управление на банкови карти, получавате справочна информация за Извършени операц<span class=""highlight"">ии</span> с банкови карти;
Извършвате справки за последни движения и извлечения за период по сметка;
Извършвате покупко-продажба на валута;
Плащате битови сметки;
Лимити за транзакц<span class=""highlight"">ии</span>те.

   









Описание...",NA,https://www.ccbank.bg/bg/firmi/bankovi-karti/debitni-karti/paket-commercial
140, ИИ ,Платинена кредитна карта Visa ,Продукти,"... само на VIP клиенти, след специално одобрение от банката
Visa Platinum е Вашата гаранция за първокласно обслужване и специално отношение в цял свят. С картата можете да ползвате изключителни привилег<span class=""highlight"">ии</span> и отстъпки навсякъде по света.  .

Visa Platinum се издава при много изгодни финансови условия:

Изключително ниска лихва – само 10%* годишна лихва върху ползвания кредитен лимит;
Гратисен период – с...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/premium-karti/platinena-kreditna-karta-visa-novi
141, ИИ ,Платинена кредитна карта Visa ,Продукти,"... само на VIP клиенти, след специално одобрение от банката
Visa Platinum е Вашата гаранция за първокласно обслужване и специално отношение в цял свят. С картата можете да ползвате изключителни привилег<span class=""highlight"">ии</span> и отстъпки навсякъде по света.  .

Visa Platinum се издава при много изгодни финансови условия:

Изключително ниска лихва – само 10%* годишна лихва върху ползвания кредитен лимит;
Гратисен период – с...",NA,https://www.ccbank.bg/bg/fizicheski-lica/bankovi-karti/premium-karti/platinena-kreditna-karta-visa-novi
